Year,job_title,experience_level,employment_type,salary,salary_currency,salary_in_usd,company_location,employee_residence,% Remote_work,company_size
2023,Machine Learning Engineer,Senior/Expert,Full-time,235400,USD,235400,US,US,100,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,160080,USD,160080,US,US,100,Medium
2023,Data Analyst,Senior/Expert,Full-time,146190,USD,146190,US,US,0,Medium
2023,Research Scientist,Mid/Intermediate,Full-time,175000,USD,175000,US,US,100,Medium
2023,Data Scientist,Executive/Director,Full-time,228856,USD,228856,GB,GB,100,Medium
2023,Data Scientist,Executive/Director,Full-time,144540,USD,144540,GB,GB,100,Medium
2023,Research Scientist,Senior/Expert,Full-time,151800,USD,151800,US,US,0,Medium
2023,Data Architect,Mid/Intermediate,Full-time,150000,USD,150000,US,US,0,Medium
2023,Data Architect,Mid/Intermediate,Full-time,100000,USD,100000,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,126500,USD,126500,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,78000,USD,78000,US,US,0,Medium
2023,Data Analyst,Senior/Expert,Full-time,126500,USD,126500,US,US,0,Medium
2023,Data Analyst,Senior/Expert,Full-time,78000,USD,78000,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,70000,USD,70000,US,US,0,Medium
2023,Machine Learning Engineer,Mid/Intermediate,Full-time,300000,USD,300000,GB,GB,0,Medium
2023,Machine Learning Engineer,Mid/Intermediate,Full-time,200000,USD,200000,GB,GB,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,96000,USD,96000,US,US,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,72000,USD,72000,US,US,100,Medium
2023,Research Scientist,Senior/Expert,Full-time,323300,USD,323300,US,US,0,Medium
2023,Research Scientist,Senior/Expert,Full-time,184700,USD,184700,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,205150,USD,205150,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,167850,USD,167850,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,222750,USD,222750,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,182250,USD,182250,US,US,0,Medium
2023,Data Science Engineer,Entry/Junior,Full-time,95000,CHF,104024,CH,CH,50,Small
2023,Data Scientist,Mid/Intermediate,Full-time,47000,EUR,50745,AD,AD,50,Small
2023,Data Engineer,Senior/Expert,Full-time,215000,USD,215000,US,US,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,296400,USD,296400,US,US,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,148594,USD,148594,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,206000,USD,206000,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,140250,USD,140250,US,US,100,Medium
2023,Data Analytics Manager,Senior/Expert,Full-time,254500,USD,254500,US,US,100,Large
2023,Data Analytics Manager,Senior/Expert,Full-time,130900,USD,130900,US,US,100,Large
2023,Data Scientist,Senior/Expert,Full-time,198000,USD,198000,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,124000,USD,124000,US,US,100,Medium
2023,BI Analyst,Senior/Expert,Full-time,234485,USD,234485,US,US,100,Medium
2023,BI Analyst,Senior/Expert,Full-time,112655,USD,112655,US,US,100,Medium
2023,Data Analyst,Entry/Junior,Full-time,125000,USD,125000,US,US,0,Medium
2023,Data Analyst,Entry/Junior,Full-time,105000,USD,105000,US,US,0,Medium
2023,Data Scientist,Mid/Intermediate,Full-time,70000,GBP,86128,GB,GB,0,Medium
2023,Data Scientist,Mid/Intermediate,Full-time,42000,GBP,51676,GB,GB,0,Medium
2023,Data Engineer,Mid/Intermediate,Full-time,65000,EUR,70179,FR,FR,100,Medium
2023,Data Engineer,Mid/Intermediate,Full-time,60000,EUR,64781,FR,FR,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,258000,USD,258000,CA,CA,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,190000,USD,190000,CA,CA,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,184184,USD,184184,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,167441,USD,167441,US,US,100,Medium
2023,AI Programmer,Entry/Junior,Full-time,100000,CAD,74087,CA,CA,100,Large
2023,Data Scientist,Entry/Junior,Full-time,30000,EUR,32390,NL,NL,0,Large
2023,Data Engineer,Executive/Director,Full-time,204500,USD,204500,US,US,0,Medium
2023,Analytics Engineer,Entry/Junior,Full-time,90000,USD,90000,US,US,0,Medium
2023,Analytics Engineer,Entry/Junior,Full-time,84000,USD,84000,US,US,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,202400,USD,202400,US,US,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,147200,USD,147200,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,139500,USD,139500,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,90000,USD,90000,US,US,100,Medium
2023,Business Intelligence Engineer,Senior/Expert,Full-time,192000,USD,192000,US,US,0,Medium
2023,Business Intelligence Engineer,Senior/Expert,Full-time,142000,USD,142000,US,US,0,Medium
2023,Data Operations Manager,Senior/Expert,Full-time,143000,USD,143000,US,US,100,Medium
2023,Data Operations Manager,Senior/Expert,Full-time,129000,USD,129000,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,191000,USD,191000,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,146000,USD,146000,US,US,100,Medium
2023,Data Specialist,Senior/Expert,Full-time,85000,USD,85000,US,US,0,Medium
2023,Data Specialist,Senior/Expert,Full-time,70000,USD,70000,US,US,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,120000,GBP,147648,GB,GB,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,80000,GBP,98432,GB,GB,100,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,144800,USD,144800,US,US,0,Medium
2023,Data Analyst,Mid/Intermediate,Full-time,250000,USD,250000,US,US,100,Medium
2023,Data Scientist,Entry/Junior,Full-time,16000,USD,16000,EC,EC,100,Large
2023,Data Engineer,Mid/Intermediate,Full-time,27000,USD,27000,PT,PE,100,Small
2023,Data Manager,Executive/Director,Full-time,72000,USD,72000,MX,MX,100,Small
2023,Data Engineer,Senior/Expert,Full-time,172900,USD,172900,US,US,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,144100,USD,144100,US,US,0,Medium
2023,BI Analyst,Senior/Expert,Full-time,160000,USD,160000,US,US,0,Medium
2023,BI Analyst,Senior/Expert,Full-time,135000,USD,135000,US,US,0,Medium
2023,Data Analyst,Senior/Expert,Full-time,101500,USD,101500,US,US,100,Medium
2023,Data Analyst,Senior/Expert,Full-time,83700,USD,83700,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,283000,USD,283000,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,184000,USD,184000,US,US,0,Medium
2023,Data Scientist,Executive/Director,Full-time,220000,USD,220000,US,US,0,Medium
2023,Data Scientist,Executive/Director,Full-time,185000,USD,185000,US,US,0,Medium
2023,Applied Scientist,Senior/Expert,Full-time,246500,USD,246500,US,US,0,Medium
2023,Applied Scientist,Senior/Expert,Full-time,133500,USD,133500,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,174000,USD,174000,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,134000,USD,134000,US,US,100,Medium
2023,Head of Data Science,Executive/Director,Full-time,330000,USD,330000,US,US,0,Medium
2023,Head of Data Science,Executive/Director,Full-time,230000,USD,230000,US,US,0,Medium
2023,Data Manager,Mid/Intermediate,Full-time,167000,USD,167000,US,US,0,Medium
2023,Data Manager,Mid/Intermediate,Full-time,109000,USD,109000,US,US,0,Medium
2020,Data Analyst,Entry/Junior,Full-time,42000,EUR,47899,DE,DE,0,Large
2023,Lead Machine Learning Engineer,Senior/Expert,Full-time,115000,USD,115000,IL,MD,100,Small
2023,Machine Learning Engineer,Senior/Expert,Full-time,145000,USD,145000,US,US,100,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,284000,USD,284000,US,US,100,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,227000,USD,227000,US,US,100,Medium
2023,Research Scientist,Senior/Expert,Full-time,205000,USD,205000,US,US,0,Medium
2023,Research Scientist,Senior/Expert,Full-time,160000,USD,160000,US,US,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,191400,USD,191400,US,US,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,127600,USD,127600,US,US,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,230000,USD,230000,US,US,100,Medium
2023,Data Analytics Manager,Mid/Intermediate,Full-time,3200000,INR,38915,IN,IN,50,Medium
2023,Data Quality Analyst,Mid/Intermediate,Full-time,95000,USD,95000,US,US,0,Medium
2023,Data Quality Analyst,Mid/Intermediate,Full-time,70000,USD,70000,US,US,0,Medium
2023,Data Engineer,Mid/Intermediate,Full-time,258000,USD,258000,US,US,0,Medium
2023,Data Engineer,Mid/Intermediate,Full-time,171000,USD,171000,US,US,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,87000,USD,87000,CA,CA,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,73000,USD,73000,CA,CA,0,Medium
2023,AI Scientist,Entry/Junior,Full-time,20000,USD,20000,TR,TR,100,Small
2020,Managing Director Data Science,Executive/Director,Full-time,300000,USD,300000,US,US,100,Large
2023,Data Modeller,Mid/Intermediate,Full-time,90000,GBP,110736,GB,GB,0,Medium
2023,Data Modeller,Mid/Intermediate,Full-time,45000,GBP,55368,GB,GB,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,151840,USD,151840,US,US,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,163152,USD,163152,US,US,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,108768,USD,108768,US,US,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,285000,USD,285000,US,US,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,193900,USD,193900,US,US,0,Medium
2023,Research Scientist,Senior/Expert,Full-time,345000,USD,345000,US,US,0,Medium
2023,Research Scientist,Senior/Expert,Full-time,234700,USD,234700,US,US,0,Medium
2023,AI Scientist,Senior/Expert,Full-time,100000,USD,100000,US,TR,100,Small
2023,Finance Data Analyst,Entry/Junior,Full-time,40000,USD,40000,NG,NG,0,Small
2023,Data Engineer,Senior/Expert,Full-time,241000,USD,241000,US,US,0,Medium
2023,Software Data Engineer,Senior/Expert,Full-time,210000,USD,210000,US,US,100,Large
2023,Machine Learning Research Engineer,Mid/Intermediate,Full-time,90000,USD,90000,SA,SA,100,Medium
2023,Data Analyst,Mid/Intermediate,Full-time,55000,EUR,59382,DE,DE,50,Large
2023,Analytics Engineer,Senior/Expert,Full-time,90000,USD,90000,US,US,0,Medium
2023,Analytics Engineer,Senior/Expert,Full-time,84000,USD,84000,US,US,0,Medium
2023,Data Analyst,Senior/Expert,Full-time,160000,USD,160000,US,US,100,Medium
2023,Analytics Engineer,Senior/Expert,Full-time,221300,USD,221300,US,US,0,Medium
2023,Analytics Engineer,Senior/Expert,Full-time,147500,USD,147500,US,US,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,210000,USD,210000,US,US,100,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,160000,USD,160000,US,US,100,Medium
2023,Analytics Engineer,Senior/Expert,Full-time,192000,USD,192000,US,US,100,Medium
2023,Analytics Engineer,Senior/Expert,Full-time,151000,USD,151000,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,169000,USD,169000,US,US,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,204500,USD,204500,US,US,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,142200,USD,142200,US,US,0,Medium
2023,Business Intelligence Engineer,Senior/Expert,Full-time,210000,USD,210000,US,US,0,Medium
2023,Business Intelligence Engineer,Senior/Expert,Full-time,170000,USD,170000,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,131100,USD,131100,US,US,0,Medium
2023,Research Scientist,Senior/Expert,Full-time,370000,USD,370000,US,US,0,Medium
2023,Data Engineer,Mid/Intermediate,Full-time,72000,USD,72000,CO,CO,100,Medium
2023,Data Engineer,Mid/Intermediate,Full-time,60000,USD,60000,CO,CO,100,Medium
2023,Analytics Engineer,Senior/Expert,Full-time,210000,USD,210000,US,US,100,Medium
2023,Analytics Engineer,Senior/Expert,Full-time,159090,USD,159090,US,US,100,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,210000,USD,210000,US,US,0,Medium
2023,Data Analyst,Senior/Expert,Full-time,94400,USD,94400,US,US,100,Medium
2023,Data Architect,Mid/Intermediate,Full-time,150000,USD,150000,US,US,100,Medium
2023,Data Architect,Mid/Intermediate,Full-time,90000,USD,90000,US,US,100,Medium
2023,Data Scientist,Mid/Intermediate,Full-time,190000,USD,190000,CA,CA,100,Medium
2023,Data Scientist,Mid/Intermediate,Full-time,125000,USD,125000,CA,CA,100,Medium
2023,Data Engineer,Entry/Junior,Full-time,130002,USD,130002,US,US,100,Medium
2023,Data Engineer,Entry/Junior,Full-time,71908,USD,71908,US,US,100,Medium
2023,Data Analyst,Mid/Intermediate,Full-time,60000,USD,60000,US,US,0,Medium
2023,AI Scientist,Mid/Intermediate,Full-time,121000,AUD,81838,AU,AU,100,Large
2023,Compliance Data Analyst,Entry/Junior,Full-time,60000,USD,60000,US,US,100,Large
2023,Machine Learning Scientist,Senior/Expert,Full-time,200000,USD,200000,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,255000,USD,255000,US,US,0,Medium
2023,Analytics Engineer,Senior/Expert,Full-time,116990,USD,116990,US,US,100,Medium
2023,Analytics Engineer,Senior/Expert,Full-time,82920,USD,82920,US,US,100,Medium
2023,Analytics Engineer,Senior/Expert,Full-time,159000,USD,159000,US,US,100,Medium
2023,Analytics Engineer,Senior/Expert,Full-time,105000,USD,105000,US,US,100,Medium
2023,Research Scientist,Mid/Intermediate,Full-time,155000,USD,155000,US,US,0,Medium
2023,Research Scientist,Mid/Intermediate,Full-time,102000,USD,102000,US,US,0,Medium
2023,Research Scientist,Senior/Expert,Full-time,374000,USD,374000,US,US,0,Medium
2023,Research Scientist,Senior/Expert,Full-time,197500,USD,197500,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,187000,USD,187000,US,US,0,Medium
2023,Applied Scientist,Mid/Intermediate,Full-time,20000,USD,20000,US,NG,100,Large
2023,Data Scientist,Senior/Expert,Full-time,195000,USD,195000,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,119000,USD,119000,US,US,100,Medium
2023,Data Science Engineer,Senior/Expert,Full-time,266450,USD,266450,US,US,0,Medium
2023,Data Science Engineer,Senior/Expert,Full-time,177700,USD,177700,US,US,0,Medium
2023,Data Operations Specialist,Senior/Expert,Full-time,55720,USD,55720,US,US,100,Medium
2023,Data Operations Specialist,Senior/Expert,Full-time,50700,USD,50700,US,US,100,Medium
2021,Business Data Analyst,Mid/Intermediate,Part-time,56000,USD,56000,US,GH,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,196000,USD,196000,US,US,0,Medium
2023,Data Architect,Mid/Intermediate,Full-time,135000,USD,135000,US,US,0,Medium
2023,Data Architect,Mid/Intermediate,Full-time,115000,USD,115000,US,US,0,Medium
2023,Machine Learning Software Engineer,Senior/Expert,Full-time,302000,USD,302000,US,US,0,Medium
2023,Machine Learning Software Engineer,Senior/Expert,Full-time,189000,USD,189000,US,US,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,220000,USD,220000,US,US,100,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,170000,USD,170000,US,US,100,Medium
2023,BI Analyst,Senior/Expert,Full-time,150000,USD,150000,US,US,100,Medium
2023,BI Analyst,Senior/Expert,Full-time,93000,USD,93000,US,US,100,Medium
2022,Data Science Manager,Senior/Expert,Full-time,190000,USD,190000,US,US,100,Large
2023,Data Engineer,Senior/Expert,Full-time,200000,PLN,46565,PL,PL,100,Large
2023,Machine Learning Engineer,Senior/Expert,Full-time,216000,USD,216000,US,US,100,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,184000,USD,184000,US,US,100,Medium
2023,Data Science Consultant,Mid/Intermediate,Full-time,100000,USD,100000,US,US,100,Medium
2023,Data Scientist,Mid/Intermediate,Full-time,128750,USD,128750,US,US,0,Medium
2023,Data Scientist,Mid/Intermediate,Full-time,79350,USD,79350,US,US,0,Medium
2023,Research Engineer,Mid/Intermediate,Full-time,155000,USD,155000,US,US,0,Medium
2023,Research Engineer,Mid/Intermediate,Full-time,125000,USD,125000,US,US,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,273400,USD,273400,US,US,100,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,182200,USD,182200,US,US,100,Medium
2023,Data Analyst,Mid/Intermediate,Full-time,165000,USD,165000,AU,AU,0,Medium
2023,Data Analyst,Mid/Intermediate,Full-time,142500,USD,142500,AU,AU,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,213654,USD,213654,GB,GB,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,142436,USD,142436,GB,GB,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,124230,USD,124230,US,US,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,68637,USD,68637,US,US,100,Medium
2023,Data Engineer,Mid/Intermediate,Full-time,204000,USD,204000,US,US,100,Medium
2023,Data Engineer,Mid/Intermediate,Full-time,161500,USD,161500,US,US,100,Medium
2023,Decision Scientist,Senior/Expert,Full-time,185900,USD,185900,US,US,0,Medium
2023,Decision Scientist,Senior/Expert,Full-time,129300,USD,129300,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,148750,USD,148750,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,95000,USD,95000,US,US,100,Medium
2023,ML Engineer,Senior/Expert,Full-time,287700,USD,287700,US,US,0,Large
2023,ML Engineer,Senior/Expert,Full-time,148000,USD,148000,US,US,0,Large
2023,Data Scientist,Senior/Expert,Full-time,227240,USD,227240,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,197600,USD,197600,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,178500,USD,178500,US,US,0,Medium
2023,Machine Learning Engineer,Mid/Intermediate,Full-time,180000,USD,180000,US,US,100,Medium
2023,Analytics Engineer,Mid/Intermediate,Full-time,146100,USD,146100,GB,GB,0,Medium
2023,Analytics Engineer,Mid/Intermediate,Full-time,112400,USD,112400,GB,GB,0,Medium
2023,Data Architect,Mid/Intermediate,Full-time,70000,GBP,86128,GB,GB,0,Medium
2023,Data Architect,Mid/Intermediate,Full-time,65000,GBP,79976,GB,GB,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,285000,USD,285000,US,US,0,Medium
2023,Computer Vision Engineer,Entry/Junior,Full-time,90000,USD,90000,US,IN,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,146000,USD,146000,US,US,0,Medium
2023,Machine Learning Engineer,Mid/Intermediate,Full-time,237400,USD,237400,US,US,0,Medium
2023,Machine Learning Engineer,Mid/Intermediate,Full-time,158200,USD,158200,US,US,0,Medium
2023,ML Engineer,Senior/Expert,Full-time,192000,USD,192000,US,US,100,Medium
2023,ML Engineer,Senior/Expert,Full-time,164000,USD,164000,US,US,100,Medium
2023,Business Intelligence Engineer,Senior/Expert,Full-time,150000,USD,150000,US,US,0,Medium
2023,Business Intelligence Engineer,Senior/Expert,Full-time,141000,USD,141000,US,US,0,Medium
2023,Analytics Engineer,Senior/Expert,Full-time,267000,USD,267000,US,US,0,Medium
2023,Research Scientist,Senior/Expert,Full-time,147100,USD,147100,US,US,0,Medium
2023,Research Scientist,Senior/Expert,Full-time,90700,USD,90700,US,US,0,Medium
2023,Data Analyst,Senior/Expert,Full-time,72000,USD,72000,US,US,100,Medium
2023,Cloud Data Engineer,Entry/Junior,Full-time,144000,GBP,177177,GB,GB,100,Large
2023,Data Scientist,Senior/Expert,Full-time,240000,USD,240000,US,US,0,Small
2023,Data Scientist,Senior/Expert,Full-time,142000,USD,142000,US,US,0,Small
2023,Machine Learning Engineer,Mid/Intermediate,Contract,180000,USD,180000,US,US,100,Small
2023,Machine Learning Engineer,Mid/Intermediate,Contract,105000,USD,105000,US,US,100,Small
2023,Data Analyst,Entry/Junior,Full-time,80000,USD,80000,US,US,100,Medium
2023,Data Analyst,Entry/Junior,Full-time,60000,USD,60000,US,US,100,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,268000,USD,268000,US,US,100,Medium
2023,Analytics Engineer,Mid/Intermediate,Full-time,144628,USD,144628,US,US,0,Medium
2023,Analytics Engineer,Mid/Intermediate,Full-time,115702,USD,115702,US,US,0,Medium
2023,Data Analyst,Senior/Expert,Full-time,144000,USD,144000,US,US,100,Medium
2023,Data Analyst,Senior/Expert,Full-time,132000,USD,132000,US,US,100,Medium
2023,Data Analyst,Senior/Expert,Full-time,106400,USD,106400,GB,GB,0,Medium
2023,Data Analyst,Senior/Expert,Full-time,81800,USD,81800,GB,GB,0,Medium
2023,Data Analyst,Senior/Expert,Full-time,93500,USD,93500,US,US,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,208200,USD,208200,US,US,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,151200,USD,151200,US,US,100,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,180000,USD,180000,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,270000,USD,270000,US,US,0,Medium
2023,Data Engineer,Executive/Director,Full-time,194500,USD,194500,US,US,0,Medium
2023,Data Engineer,Executive/Director,Full-time,115500,USD,115500,US,US,0,Medium
2023,Data Analyst,Senior/Expert,Full-time,140000,USD,140000,GB,GB,100,Medium
2023,Data Analyst,Senior/Expert,Full-time,100000,USD,100000,GB,GB,100,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,225000,USD,225000,FR,FR,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,199000,USD,199000,FR,FR,0,Medium
2023,Data Analyst,Entry/Junior,Full-time,50000,USD,50000,US,US,100,Medium
2023,Data Analyst,Entry/Junior,Full-time,40000,USD,40000,US,US,100,Medium
2023,Data Analyst,Mid/Intermediate,Full-time,80000,GBP,98432,GB,GB,0,Medium
2023,Data Analyst,Mid/Intermediate,Full-time,45000,GBP,55368,GB,GB,0,Medium
2023,Analytics Engineering Manager,Senior/Expert,Full-time,325000,GBP,399880,GB,GB,50,Large
2023,Data Scientist,Executive/Director,Full-time,1050000,NOK,100416,NO,NO,50,Small
2023,Data Engineer,Entry/Junior,Full-time,38000,EUR,41027,ES,ES,100,Large
2023,Machine Learning Engineer,Senior/Expert,Full-time,155000,USD,155000,US,US,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,100000,USD,100000,US,US,0,Medium
2023,Data Analyst,Senior/Expert,Full-time,65000,USD,65000,US,US,0,Medium
2023,Data Architect,Senior/Expert,Full-time,280100,USD,280100,US,US,100,Medium
2023,Data Architect,Senior/Expert,Full-time,168100,USD,168100,US,US,100,Medium
2023,Machine Learning Scientist,Senior/Expert,Full-time,120000,USD,120000,US,US,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,149040,USD,149040,US,US,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,113900,USD,113900,US,US,100,Medium
2023,Machine Learning Scientist,Senior/Expert,Full-time,165000,USD,165000,US,US,100,Medium
2023,Machine Learning Scientist,Senior/Expert,Full-time,145000,USD,145000,US,US,100,Medium
2023,Data Architect,Senior/Expert,Full-time,274450,USD,274450,US,US,0,Medium
2023,Data Architect,Senior/Expert,Full-time,199600,USD,199600,US,US,0,Medium
2023,Data Engineer,Mid/Intermediate,Full-time,83500,USD,83500,US,US,0,Medium
2023,Data Engineer,Mid/Intermediate,Full-time,52500,USD,52500,US,US,0,Medium
2023,Business Intelligence Developer,Senior/Expert,Full-time,140000,USD,140000,CA,CA,100,Medium
2023,Business Intelligence Developer,Senior/Expert,Full-time,76500,USD,76500,CA,CA,100,Medium
2023,Research Scientist,Mid/Intermediate,Full-time,280000,USD,280000,GB,GB,50,Large
2023,Data Scientist,Senior/Expert,Full-time,800000,NOK,76508,NO,NO,50,Small
2023,Data Scientist,Executive/Director,Full-time,250000,USD,250000,US,US,100,Medium
2023,Data Scientist,Executive/Director,Full-time,180000,USD,180000,US,US,100,Medium
2023,Data Engineer,Mid/Intermediate,Full-time,70000,USD,70000,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,157000,USD,157000,US,US,100,Medium
2023,Data Analyst,Senior/Expert,Full-time,140700,USD,140700,US,US,100,Medium
2023,Data Analyst,Senior/Expert,Full-time,109600,USD,109600,US,US,100,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,278000,USD,278000,US,US,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,173000,USD,173000,US,US,0,Medium
2023,Data Engineer,Senior/Expert,Full-time,305000,USD,305000,US,US,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,125000,USD,125000,US,US,100,Medium
2023,Data Analyst,Senior/Expert,Full-time,155000,USD,155000,GB,GB,0,Medium
2023,Data Analyst,Senior/Expert,Full-time,120000,USD,120000,GB,GB,0,Medium
2023,Data Scientist,Entry/Junior,Full-time,24000,USD,24000,US,US,100,Medium
2023,Machine Learning Infrastructure Engineer,Senior/Expert,Full-time,165400,USD,165400,GB,GB,0,Medium
2023,Machine Learning Infrastructure Engineer,Senior/Expert,Full-time,127300,USD,127300,GB,GB,0,Medium
2023,Business Intelligence Engineer,Senior/Expert,Full-time,259000,USD,259000,US,US,0,Medium
2023,Business Intelligence Engineer,Senior/Expert,Full-time,138750,USD,138750,US,US,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,273400,USD,273400,US,US,0,Medium
2023,Machine Learning Engineer,Senior/Expert,Full-time,182200,USD,182200,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,192000,USD,192000,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,178000,USD,178000,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,218000,USD,218000,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,85000,USD,85000,US,US,100,Medium
2023,Data Specialist,Senior/Expert,Full-time,132000,USD,132000,US,US,0,Medium
2023,Data Specialist,Senior/Expert,Full-time,71500,USD,71500,US,US,0,Medium
2023,Analytics Engineer,Senior/Expert,Full-time,215050,USD,215050,US,US,0,Medium
2023,Analytics Engineer,Senior/Expert,Full-time,113100,USD,113100,US,US,0,Medium
2023,Data Scientist,Mid/Intermediate,Full-time,130000,USD,130000,US,US,0,Medium
2023,Data Scientist,Mid/Intermediate,Full-time,85000,USD,85000,US,US,0,Medium
2023,Data Engineer,Executive/Director,Full-time,250000,USD,250000,US,US,100,Medium
2023,Data Engineer,Executive/Director,Full-time,200000,USD,200000,US,US,100,Medium
2023,Research Scientist,Senior/Expert,Full-time,168400,USD,168400,US,US,0,Medium
2023,Data Analyst,Senior/Expert,Full-time,136505,USD,136505,US,US,100,Medium
2023,Data Analyst,Senior/Expert,Full-time,100895,USD,100895,US,US,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,275300,USD,275300,US,US,100,Medium
2023,Data Engineer,Senior/Expert,Full-time,183500,USD,183500,US,US,100,Medium
2023,Data Scientist,Senior/Expert,Full-time,168400,USD,168400,US,US,0,Medium
2023,Data Scientist,Senior/Expert,Full-time,105200,USD,105200,US,US,0,Medium
2023,Data Architect,Mid/Intermediate,Full-time,240000,USD,240000,US,US,100,Medium
